1.333856572896988446e+01,1.302612924942657990e+01,1.210071093959498079e+01,9.689664868352094729e+00,5.177829648812699581e+00,1.026478039481657722e+00,1.782200338532456685e-02,2.118562035772685384e-02,6.698923052410039880e-02,2.117646583873426525e-01,6.678555245662177731e-01,2.093424782457446565e+00,6.554587312282829537e+00,2.008941851715555060e+01,5.090755251150997651e+01,8.094087363642022126e+01,9.379994035371080940e+01
9.318147660963616019e+00,9.220607382861439660e+00,8.922589606615000335e+00,8.072236801653851046e+00,6.038762855129930607e+00,2.686193793959432696e+00,2.600123314432911115e-01,1.697839872167233172e-02,3.913657142596162902e-02,1.236710961562987043e-01,3.888498626411783787e-01,1.189548809828619991e+00,3.554628557391676047e+00,1.102107131529653650e+01,3.252774938647323921e+01,6.723371907421842764e+01,8.866726451160018030e+01
1.037968949505958527e+01,1.032560777025343057e+01,1.015752487668447657e+01,9.653197821657133915e+00,8.275407762209626483e+00,5.204642196330643067e+00,1.274472217408057606e+00,9.564740437647523130e-02,2.407606229034642623e-02,7.492478142715093548e-02,2.358000722862424181e-01,7.207811663143058878e-01,2.110000026629175185e+00,6.734518815108844869e+00,2.216029295394653786e+01,5.526115609053775302e+01,8.319525144476904188e+01
1.328886502797841374e+01,1.325083110670737518e+01,1.313058618219360341e+01,1.275124165467820525e+01,1.157523204358745517e+01,8.310698176279593952e+00,2.851982958662491630e+00,3.322709155183125596e-01,1.879753875374461092e-02,4.935945980902606972e-02,1.556074318722689143e-01,4.798463241063388174e-01,1.419742044919715118e+00,4.705307312832142763e+00,1.675610188589910265e+01,4.670845576704080315e+01,7.828432614050740312e+01
1.501132049571051397e+01,1.497793219367451734e+01,1.487183109493068400e+01,1.453201629012779783e+01,1.343733357624352642e+01,1.017811732203538355e+01,4.113398484032856572e+00,6.293084662632087989e-01,2.217649377424029192e-02,3.759590015798905394e-02,1.187476783107494493e-01,3.694362272635848821e-01,1.115065055930971827e+00,3.765303032346852152e+00,1.386220606282707557e+01,4.085538816140996943e+01,7.410070274937568513e+01
1.513108335815586081e+01,1.509920505541099978e+01,1.499808916471529940e+01,1.467585120399098031e+01,1.364783926714579465e+01,1.060160259064394062e+01,4.719944250721871626e+00,8.650960318821068196e-01,3.027709084679992835e-02,3.196261164083785689e-02,1.012628561800019700e-01,3.167231861963094031e-01,9.697984353008042291e-01,3.278156724538225930e+00,1.210018892093694731e+01,3.664835666015022042e+01,7.051610467411842365e+01
1.416616780947912169e+01,1.413597986728093758e+01,1.404049419731549797e+01,1.373863540903970204e+01,1.279367216745771962e+01,1.006485943641022196e+01,4.768365321792777500e+00,9.930880541541265982e-01,3.854910080921192944e-02,2.892573616440965306e-02,9.225604648721162648e-02,2.892324524388314444e-01,8.914377357028528959e-01,2.988859716568198266e+00,1.090022709006991164e+01,3.347406040219679113e+01,6.743242835387390244e+01
1.266657635243428359e+01,1.263884875383792838e+01,1.255133754981732963e+01,1.227646416714930311e+01,1.142983632710307873e+01,9.049819297247632122e+00,4.470106818024797590e+00,1.022369758140042384e+00,4.373070731294312341e-02,2.698092025258079507e-02,8.716417829333915346e-02,2.735504274638289046e-01,8.444077507790448411e-01,2.798638235062247848e+00,1.002574951436216644e+01,3.100403246981600702e+01,6.478421639142929678e+01
1.101128235426997470e+01,1.098651982358862789e+01,1.090848574193693921e+01,1.066449194894959085e+01,9.921954334218217042e+00,7.881024420692645194e+00,4.007050200382600735e+00,9.820812705423759281e-01,4.453197695227430197e-02,2.545664831193703709e-02,8.391515389548014070e-02,2.636375180925072947e-01,8.134596626069541259e-01,2.664379590632131034e+00,9.362452582976910520e+00,2.904298678500732578e+01,6.251445230853661883e+01
