1.333856572896988446e+01,1.210071093959498079e+01,5.177829648812699581e+00,1.782200338532456685e-02,6.698923052410039880e-02,6.678555245662177731e-01,6.554587312282829537e+00,5.090755251150997651e+01,9.379994035371080940e+01
9.318147660963616019e+00,8.922589606615000335e+00,6.038762855129930607e+00,2.600123314432911115e-01,3.913657142596162902e-02,3.888498626411783787e-01,3.554628557391676047e+00,3.252774938647323921e+01,8.866726451160018030e+01
1.037968949505958527e+01,1.015752487668447657e+01,8.275407762209626483e+00,1.274472217408057606e+00,2.407606229034642623e-02,2.358000722862424181e-01,2.110000026629175185e+00,2.216029295394653786e+01,8.319525144476904188e+01
1.328886502797841374e+01,1.313058618219360341e+01,1.157523204358745517e+01,2.851982958662491630e+00,1.879753875374461092e-02,1.556074318722689143e-01,1.419742044919715118e+00,1.675610188589910265e+01,7.828432614050740312e+01
1.501132049571051397e+01,1.487183109493068400e+01,1.343733357624352642e+01,4.113398484032856572e+00,2.217649377424029192e-02,1.187476783107494493e-01,1.115065055930971827e+00,1.386220606282707557e+01,7.410070274937568513e+01
1.513108335815586081e+01,1.499808916471529940e+01,1.364783926714579465e+01,4.719944250721871626e+00,3.027709084679992835e-02,1.012628561800019700e-01,9.697984353008042291e-01,1.210018892093694731e+01,7.051610467411842365e+01
1.416616780947912169e+01,1.404049419731549797e+01,1.279367216745771962e+01,4.768365321792777500e+00,3.854910080921192944e-02,9.225604648721162648e-02,8.914377357028528959e-01,1.090022709006991164e+01,6.743242835387390244e+01
1.266657635243428359e+01,1.255133754981732963e+01,1.142983632710307873e+01,4.470106818024797590e+00,4.373070731294312341e-02,8.716417829333915346e-02,8.444077507790448411e-01,1.002574951436216644e+01,6.478421639142929678e+01
1.101128235426997470e+01,1.090848574193693921e+01,9.921954334218217042e+00,4.007050200382600735e+00,4.453197695227430197e-02,8.391515389548014070e-02,8.134596626069541259e-01,9.362452582976910520e+00,6.251445230853661883e+01
